route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
6,A20150614SUN,A20150614SUN_055750_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_070150_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_084550_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_098950_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_113150_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_127650_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_141750_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_041350_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_054950_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_069350_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_083750_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_098150_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_112150_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_126450_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_140250_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_045000_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_058950_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_073350_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_087750_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_102200_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_047000_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_061350_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_075750_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_090150_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_104600_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_068550_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_082950_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_097350_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_111150_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_125250_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614SUN,A20150614SUN_138750_6..S01R,BROOKLYN BRIDGE - CITY HALL,1,,6..S01R
6,A20150614WKD,A20150614WKD_011950_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_027000_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_009950_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_025500_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_080750_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_134150_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_007950_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_023950_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_079150_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_005950_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_021950_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_035650_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_075950_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_089850_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_003950_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_019950_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_033800_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_074350_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_087950_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_142150_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_002200_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_017950_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_032200_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_085550_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_000700_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_015950_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_030550_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_013950_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_028200_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_077550_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_033000_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_034400_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_078350_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_081550_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_135150_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_143250_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_084750_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_138150_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_082350_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_083950_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_086350_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_029400_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_031400_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_083150_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_136150_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_035000_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_075150_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_089050_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_076750_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_079950_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_073550_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_087150_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_141150_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_139150_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_137150_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_140150_6..S01X004,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_040000_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_039500_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_038000_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_046550_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_044900_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_043400_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_041400_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_045850_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_047250_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_037100_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_053200_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_054000_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_040800_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_048350_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_044250_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_045450_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_042650_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_043950_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_048000_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_038800_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_047650_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_046200_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_041900_6..S02R,BROOKLYN BRIDGE - CITY HALL,1,,6..S02R
6X,A20150614WKD,A20150614WKD_066800_6..S02X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_065100_6..S02X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_072400_6..S02X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_056150_6..S02X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_067600_6..S02X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_068400_6..S02X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_071600_6..S02X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_069200_6..S02X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_070800_6..S02X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_073200_6..S02X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_070000_6..S02X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_066000_6..S02X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_052400_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_094450_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_105950_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_038000_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_049550_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_099700_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_097750_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_046150_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_096300_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_108400_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_040850_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_038900_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_050750_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_100850_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_039650_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_051650_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_041600_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_043500_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_055200_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_092850_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_104500_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_116600_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_053500_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_091250_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_103150_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_115600_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_045650_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_095150_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_106750_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_047500_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_093650_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_105200_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_050000_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_100250_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_112600_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_048350_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_098500_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_110550_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_045050_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_042750_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_044200_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_046950_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_097000_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_109250_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_102600_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_101450_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_113600_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_054300_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_092050_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_103800_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_037100_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_049100_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_099100_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_111550_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_095700_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_107550_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_102000_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_114600_6..S03R,BROOKLYN BRIDGE - CITY HALL,1,,6..S03R
6,A20150614WKD,A20150614WKD_064550_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_077350_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_069350_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_082150_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_061300_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_074150_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_086950_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_059750_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_072550_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_085300_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_058450_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_070950_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_083750_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_062900_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_075750_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_088550_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_067750_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_080550_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_066150_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_078950_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_057600_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_070150_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_082950_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_068550_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_081350_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_062100_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_074950_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_087750_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_060500_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_073350_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_086150_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_059050_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_071750_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_084550_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_065350_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_078150_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_090450_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_063700_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_076550_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_089550_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_056400_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_066950_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_079750_6..S03X001,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_052000_6..S06R,BROOKLYN BRIDGE - CITY HALL,1,,6..S06R
6,A20150614WKD,A20150614WKD_057700_6..S06R,BROOKLYN BRIDGE - CITY HALL,1,,6..S06R
6,A20150614WKD,A20150614WKD_054850_6..S06R,BROOKLYN BRIDGE - CITY HALL,1,,6..S06R
6,A20150614WKD,A20150614WKD_053100_6..S06R,BROOKLYN BRIDGE - CITY HALL,1,,6..S06R
6X,A20150614WKD,A20150614WKD_061700_6..S07X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_060100_6..S07X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_057850_6..S07X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_063150_6..S07X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_064150_6..S07X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_057250_6..S07X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_056400_6..S07X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_058550_6..S07X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_060900_6..S07X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_062400_6..S07X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_059300_6..S07X001,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_052200_6..S08R,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_050550_6..S08R,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_048800_6..S08R,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_050000_6..S08R,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_055050_6..S08R,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_049300_6..S08R,BROOKLYN BRIDGE - CITY HALL,1,,
6X,A20150614WKD,A20150614WKD_051500_6..S08R,BROOKLYN BRIDGE - CITY HALL,1,,
6,A20150614WKD,A20150614WKD_100250_6..S12X001,BROOKLYN BRIDGE - CITY HALL,1,,
7X,A20150614WKD,A20150614WKD_104800_7..N95R,FLUSHING - MAIN ST,0,,7..N95R
7X,A20150614WKD,A20150614WKD_094450_7..N95R,FLUSHING - MAIN ST,0,,7..N95R
7X,A20150614WKD,A20150614WKD_111250_7..N95R,FLUSHING - MAIN ST,0,,7..N95R
7X,A20150614WKD,A20150614WKD_096800_7..N95R,FLUSHING - MAIN ST,0,,7..N95R
7X,A20150614WKD,A20150614WKD_112550_7..N95R,FLUSHING - MAIN ST,0,,7..N95R
7X,A20150614WKD,A20150614WKD_120850_7..N95R,FLUSHING - MAIN ST,0,,7..N95R
7X,A20150614WKD,A20150614WKD_089600_7..N95R,FLUSHING - MAIN ST,0,,7..N95R
7X,A20150614WKD,A20150614WKD_102900_7..N95R,FLUSHING - MAIN ST,0,,7..N95R
